file_name,file_path,class_name,class_index
16243.jpg,..\data\01_raw\seg_train\buildings\16243.jpg,buildings,0
16272.jpg,..\data\01_raw\seg_train\buildings\16272.jpg,buildings,0
16274.jpg,..\data\01_raw\seg_train\buildings\16274.jpg,buildings,0
16279.jpg,..\data\01_raw\seg_train\buildings\16279.jpg,buildings,0
16280.jpg,..\data\01_raw\seg_train\buildings\16280.jpg,buildings,0
16289.jpg,..\data\01_raw\seg_train\buildings\16289.jpg,buildings,0
1629.jpg,..\data\01_raw\seg_train\buildings\1629.jpg,buildings,0
1630.jpg,..\data\01_raw\seg_train\buildings\1630.jpg,buildings,0
16314.jpg,..\data\01_raw\seg_train\buildings\16314.jpg,buildings,0
16315.jpg,..\data\01_raw\seg_train\buildings\16315.jpg,buildings,0
16324.jpg,..\data\01_raw\seg_train\buildings\16324.jpg,buildings,0
16326.jpg,..\data\01_raw\seg_train\buildings\16326.jpg,buildings,0
16339.jpg,..\data\01_raw\seg_train\buildings\16339.jpg,buildings,0
16346.jpg,..\data\01_raw\seg_train\buildings\16346.jpg,buildings,0
16349.jpg,..\data\01_raw\seg_train\buildings\16349.jpg,buildings,0
1636.jpg,..\data\01_raw\seg_train\buildings\1636.jpg,buildings,0
16362.jpg,..\data\01_raw\seg_train\buildings\16362.jpg,buildings,0
16377.jpg,..\data\01_raw\seg_train\buildings\16377.jpg,buildings,0
16395.jpg,..\data\01_raw\seg_train\buildings\16395.jpg,buildings,0
16413.jpg,..\data\01_raw\seg_train\buildings\16413.jpg,buildings,0
16423.jpg,..\data\01_raw\seg_train\buildings\16423.jpg,buildings,0
1643.jpg,..\data\01_raw\seg_train\buildings\1643.jpg,buildings,0
16431.jpg,..\data\01_raw\seg_train\buildings\16431.jpg,buildings,0
16432.jpg,..\data\01_raw\seg_train\buildings\16432.jpg,buildings,0
16452.jpg,..\data\01_raw\seg_train\buildings\16452.jpg,buildings,0
16455.jpg,..\data\01_raw\seg_train\buildings\16455.jpg,buildings,0
16456.jpg,..\data\01_raw\seg_train\buildings\16456.jpg,buildings,0
16457.jpg,..\data\01_raw\seg_train\buildings\16457.jpg,buildings,0
16463.jpg,..\data\01_raw\seg_train\buildings\16463.jpg,buildings,0
16466.jpg,..\data\01_raw\seg_train\buildings\16466.jpg,buildings,0
1647.jpg,..\data\01_raw\seg_train\buildings\1647.jpg,buildings,0
16478.jpg,..\data\01_raw\seg_train\buildings\16478.jpg,buildings,0
16483.jpg,..\data\01_raw\seg_train\buildings\16483.jpg,buildings,0
16488.jpg,..\data\01_raw\seg_train\buildings\16488.jpg,buildings,0
16500.jpg,..\data\01_raw\seg_train\buildings\16500.jpg,buildings,0
16507.jpg,..\data\01_raw\seg_train\buildings\16507.jpg,buildings,0
16538.jpg,..\data\01_raw\seg_train\buildings\16538.jpg,buildings,0
16543.jpg,..\data\01_raw\seg_train\buildings\16543.jpg,buildings,0
16547.jpg,..\data\01_raw\seg_train\buildings\16547.jpg,buildings,0
16550.jpg,..\data\01_raw\seg_train\buildings\16550.jpg,buildings,0
16559.jpg,..\data\01_raw\seg_train\buildings\16559.jpg,buildings,0
1656.jpg,..\data\01_raw\seg_train\buildings\1656.jpg,buildings,0
16562.jpg,..\data\01_raw\seg_train\buildings\16562.jpg,buildings,0
16564.jpg,..\data\01_raw\seg_train\buildings\16564.jpg,buildings,0
16567.jpg,..\data\01_raw\seg_train\buildings\16567.jpg,buildings,0
16569.jpg,..\data\01_raw\seg_train\buildings\16569.jpg,buildings,0
16575.jpg,..\data\01_raw\seg_train\buildings\16575.jpg,buildings,0
16577.jpg,..\data\01_raw\seg_train\buildings\16577.jpg,buildings,0
16578.jpg,..\data\01_raw\seg_train\buildings\16578.jpg,buildings,0
16579.jpg,..\data\01_raw\seg_train\buildings\16579.jpg,buildings,0
16593.jpg,..\data\01_raw\seg_train\buildings\16593.jpg,buildings,0
16594.jpg,..\data\01_raw\seg_train\buildings\16594.jpg,buildings,0
16595.jpg,..\data\01_raw\seg_train\buildings\16595.jpg,buildings,0
16607.jpg,..\data\01_raw\seg_train\buildings\16607.jpg,buildings,0
16614.jpg,..\data\01_raw\seg_train\buildings\16614.jpg,buildings,0
16623.jpg,..\data\01_raw\seg_train\buildings\16623.jpg,buildings,0
16624.jpg,..\data\01_raw\seg_train\buildings\16624.jpg,buildings,0
16643.jpg,..\data\01_raw\seg_train\buildings\16643.jpg,buildings,0
16672.jpg,..\data\01_raw\seg_train\buildings\16672.jpg,buildings,0
1668.jpg,..\data\01_raw\seg_train\buildings\1668.jpg,buildings,0
16681.jpg,..\data\01_raw\seg_train\buildings\16681.jpg,buildings,0
16692.jpg,..\data\01_raw\seg_train\buildings\16692.jpg,buildings,0
16730.jpg,..\data\01_raw\seg_train\buildings\16730.jpg,buildings,0
16733.jpg,..\data\01_raw\seg_train\buildings\16733.jpg,buildings,0
16734.jpg,..\data\01_raw\seg_train\buildings\16734.jpg,buildings,0
16750.jpg,..\data\01_raw\seg_train\buildings\16750.jpg,buildings,0
16753.jpg,..\data\01_raw\seg_train\buildings\16753.jpg,buildings,0
16774.jpg,..\data\01_raw\seg_train\buildings\16774.jpg,buildings,0
16786.jpg,..\data\01_raw\seg_train\buildings\16786.jpg,buildings,0
16793.jpg,..\data\01_raw\seg_train\buildings\16793.jpg,buildings,0
16795.jpg,..\data\01_raw\seg_train\buildings\16795.jpg,buildings,0
16800.jpg,..\data\01_raw\seg_train\buildings\16800.jpg,buildings,0
16807.jpg,..\data\01_raw\seg_train\buildings\16807.jpg,buildings,0
16808.jpg,..\data\01_raw\seg_train\buildings\16808.jpg,buildings,0
16813.jpg,..\data\01_raw\seg_train\buildings\16813.jpg,buildings,0
1683.jpg,..\data\01_raw\seg_train\buildings\1683.jpg,buildings,0
16837.jpg,..\data\01_raw\seg_train\buildings\16837.jpg,buildings,0
1684.jpg,..\data\01_raw\seg_train\buildings\1684.jpg,buildings,0
1687.jpg,..\data\01_raw\seg_train\buildings\1687.jpg,buildings,0
16873.jpg,..\data\01_raw\seg_train\buildings\16873.jpg,buildings,0
16888.jpg,..\data\01_raw\seg_train\buildings\16888.jpg,buildings,0
16889.jpg,..\data\01_raw\seg_train\buildings\16889.jpg,buildings,0
16902.jpg,..\data\01_raw\seg_train\buildings\16902.jpg,buildings,0
16911.jpg,..\data\01_raw\seg_train\buildings\16911.jpg,buildings,0
16912.jpg,..\data\01_raw\seg_train\buildings\16912.jpg,buildings,0
1693.jpg,..\data\01_raw\seg_train\buildings\1693.jpg,buildings,0
16931.jpg,..\data\01_raw\seg_train\buildings\16931.jpg,buildings,0
16933.jpg,..\data\01_raw\seg_train\buildings\16933.jpg,buildings,0
16939.jpg,..\data\01_raw\seg_train\buildings\16939.jpg,buildings,0
16948.jpg,..\data\01_raw\seg_train\buildings\16948.jpg,buildings,0
16952.jpg,..\data\01_raw\seg_train\buildings\16952.jpg,buildings,0
16965.jpg,..\data\01_raw\seg_train\buildings\16965.jpg,buildings,0
16979.jpg,..\data\01_raw\seg_train\buildings\16979.jpg,buildings,0
16985.jpg,..\data\01_raw\seg_train\buildings\16985.jpg,buildings,0
16988.jpg,..\data\01_raw\seg_train\buildings\16988.jpg,buildings,0
17000.jpg,..\data\01_raw\seg_train\buildings\17000.jpg,buildings,0
17032.jpg,..\data\01_raw\seg_train\buildings\17032.jpg,buildings,0
17033.jpg,..\data\01_raw\seg_train\buildings\17033.jpg,buildings,0
17055.jpg,..\data\01_raw\seg_train\buildings\17055.jpg,buildings,0
17058.jpg,..\data\01_raw\seg_train\buildings\17058.jpg,buildings,0
17064.jpg,..\data\01_raw\seg_train\buildings\17064.jpg,buildings,0
17065.jpg,..\data\01_raw\seg_train\buildings\17065.jpg,buildings,0
17073.jpg,..\data\01_raw\seg_train\buildings\17073.jpg,buildings,0
17075.jpg,..\data\01_raw\seg_train\buildings\17075.jpg,buildings,0
17085.jpg,..\data\01_raw\seg_train\buildings\17085.jpg,buildings,0
17094.jpg,..\data\01_raw\seg_train\buildings\17094.jpg,buildings,0
17154.jpg,..\data\01_raw\seg_train\buildings\17154.jpg,buildings,0
17156.jpg,..\data\01_raw\seg_train\buildings\17156.jpg,buildings,0
1716.jpg,..\data\01_raw\seg_train\buildings\1716.jpg,buildings,0
17161.jpg,..\data\01_raw\seg_train\buildings\17161.jpg,buildings,0
17165.jpg,..\data\01_raw\seg_train\buildings\17165.jpg,buildings,0
1718.jpg,..\data\01_raw\seg_train\buildings\1718.jpg,buildings,0
17187.jpg,..\data\01_raw\seg_train\buildings\17187.jpg,buildings,0
17193.jpg,..\data\01_raw\seg_train\buildings\17193.jpg,buildings,0
17198.jpg,..\data\01_raw\seg_train\buildings\17198.jpg,buildings,0
17202.jpg,..\data\01_raw\seg_train\buildings\17202.jpg,buildings,0
17211.jpg,..\data\01_raw\seg_train\buildings\17211.jpg,buildings,0
17225.jpg,..\data\01_raw\seg_train\buildings\17225.jpg,buildings,0
17235.jpg,..\data\01_raw\seg_train\buildings\17235.jpg,buildings,0
17236.jpg,..\data\01_raw\seg_train\buildings\17236.jpg,buildings,0
17262.jpg,..\data\01_raw\seg_train\buildings\17262.jpg,buildings,0
17264.jpg,..\data\01_raw\seg_train\buildings\17264.jpg,buildings,0
17267.jpg,..\data\01_raw\seg_train\buildings\17267.jpg,buildings,0
17270.jpg,..\data\01_raw\seg_train\buildings\17270.jpg,buildings,0
17272.jpg,..\data\01_raw\seg_train\buildings\17272.jpg,buildings,0
17273.jpg,..\data\01_raw\seg_train\buildings\17273.jpg,buildings,0
17296.jpg,..\data\01_raw\seg_train\buildings\17296.jpg,buildings,0
17302.jpg,..\data\01_raw\seg_train\buildings\17302.jpg,buildings,0
17308.jpg,..\data\01_raw\seg_train\buildings\17308.jpg,buildings,0
17322.jpg,..\data\01_raw\seg_train\buildings\17322.jpg,buildings,0
17330.jpg,..\data\01_raw\seg_train\buildings\17330.jpg,buildings,0
17332.jpg,..\data\01_raw\seg_train\buildings\17332.jpg,buildings,0
17337.jpg,..\data\01_raw\seg_train\buildings\17337.jpg,buildings,0
17338.jpg,..\data\01_raw\seg_train\buildings\17338.jpg,buildings,0
17345.jpg,..\data\01_raw\seg_train\buildings\17345.jpg,buildings,0
17354.jpg,..\data\01_raw\seg_train\buildings\17354.jpg,buildings,0
1739.jpg,..\data\01_raw\seg_train\buildings\1739.jpg,buildings,0
17397.jpg,..\data\01_raw\seg_train\buildings\17397.jpg,buildings,0
17401.jpg,..\data\01_raw\seg_train\buildings\17401.jpg,buildings,0
17403.jpg,..\data\01_raw\seg_train\buildings\17403.jpg,buildings,0
17406.jpg,..\data\01_raw\seg_train\buildings\17406.jpg,buildings,0
17416.jpg,..\data\01_raw\seg_train\buildings\17416.jpg,buildings,0
17418.jpg,..\data\01_raw\seg_train\buildings\17418.jpg,buildings,0
17425.jpg,..\data\01_raw\seg_train\buildings\17425.jpg,buildings,0
17427.jpg,..\data\01_raw\seg_train\buildings\17427.jpg,buildings,0
17450.jpg,..\data\01_raw\seg_train\buildings\17450.jpg,buildings,0
17451.jpg,..\data\01_raw\seg_train\buildings\17451.jpg,buildings,0
17452.jpg,..\data\01_raw\seg_train\buildings\17452.jpg,buildings,0
17453.jpg,..\data\01_raw\seg_train\buildings\17453.jpg,buildings,0
17457.jpg,..\data\01_raw\seg_train\buildings\17457.jpg,buildings,0
17462.jpg,..\data\01_raw\seg_train\buildings\17462.jpg,buildings,0
17468.jpg,..\data\01_raw\seg_train\buildings\17468.jpg,buildings,0
17479.jpg,..\data\01_raw\seg_train\buildings\17479.jpg,buildings,0
17480.jpg,..\data\01_raw\seg_train\buildings\17480.jpg,buildings,0
17491.jpg,..\data\01_raw\seg_train\buildings\17491.jpg,buildings,0
17495.jpg,..\data\01_raw\seg_train\buildings\17495.jpg,buildings,0
17503.jpg,..\data\01_raw\seg_train\buildings\17503.jpg,buildings,0
1751.jpg,..\data\01_raw\seg_train\buildings\1751.jpg,buildings,0
17516.jpg,..\data\01_raw\seg_train\buildings\17516.jpg,buildings,0
17520.jpg,..\data\01_raw\seg_train\buildings\17520.jpg,buildings,0
1753.jpg,..\data\01_raw\seg_train\buildings\1753.jpg,buildings,0
17537.jpg,..\data\01_raw\seg_train\buildings\17537.jpg,buildings,0
17539.jpg,..\data\01_raw\seg_train\buildings\17539.jpg,buildings,0
17541.jpg,..\data\01_raw\seg_train\buildings\17541.jpg,buildings,0
17545.jpg,..\data\01_raw\seg_train\buildings\17545.jpg,buildings,0
17551.jpg,..\data\01_raw\seg_train\buildings\17551.jpg,buildings,0
17552.jpg,..\data\01_raw\seg_train\buildings\17552.jpg,buildings,0
17560.jpg,..\data\01_raw\seg_train\buildings\17560.jpg,buildings,0
17563.jpg,..\data\01_raw\seg_train\buildings\17563.jpg,buildings,0
17574.jpg,..\data\01_raw\seg_train\buildings\17574.jpg,buildings,0
17575.jpg,..\data\01_raw\seg_train\buildings\17575.jpg,buildings,0
17581.jpg,..\data\01_raw\seg_train\buildings\17581.jpg,buildings,0
17590.jpg,..\data\01_raw\seg_train\buildings\17590.jpg,buildings,0
17594.jpg,..\data\01_raw\seg_train\buildings\17594.jpg,buildings,0
1760.jpg,..\data\01_raw\seg_train\buildings\1760.jpg,buildings,0
17602.jpg,..\data\01_raw\seg_train\buildings\17602.jpg,buildings,0
17605.jpg,..\data\01_raw\seg_train\buildings\17605.jpg,buildings,0
17609.jpg,..\data\01_raw\seg_train\buildings\17609.jpg,buildings,0
1763.jpg,..\data\01_raw\seg_train\buildings\1763.jpg,buildings,0
17636.jpg,..\data\01_raw\seg_train\buildings\17636.jpg,buildings,0
17662.jpg,..\data\01_raw\seg_train\buildings\17662.jpg,buildings,0
17673.jpg,..\data\01_raw\seg_train\buildings\17673.jpg,buildings,0
17687.jpg,..\data\01_raw\seg_train\buildings\17687.jpg,buildings,0
17718.jpg,..\data\01_raw\seg_train\buildings\17718.jpg,buildings,0
17719.jpg,..\data\01_raw\seg_train\buildings\17719.jpg,buildings,0
17731.jpg,..\data\01_raw\seg_train\buildings\17731.jpg,buildings,0
17750.jpg,..\data\01_raw\seg_train\buildings\17750.jpg,buildings,0
17751.jpg,..\data\01_raw\seg_train\buildings\17751.jpg,buildings,0
17764.jpg,..\data\01_raw\seg_train\buildings\17764.jpg,buildings,0
17771.jpg,..\data\01_raw\seg_train\buildings\17771.jpg,buildings,0
17793.jpg,..\data\01_raw\seg_train\buildings\17793.jpg,buildings,0
17805.jpg,..\data\01_raw\seg_train\buildings\17805.jpg,buildings,0
17806.jpg,..\data\01_raw\seg_train\buildings\17806.jpg,buildings,0
17821.jpg,..\data\01_raw\seg_train\buildings\17821.jpg,buildings,0
17825.jpg,..\data\01_raw\seg_train\buildings\17825.jpg,buildings,0
17830.jpg,..\data\01_raw\seg_train\buildings\17830.jpg,buildings,0
17835.jpg,..\data\01_raw\seg_train\buildings\17835.jpg,buildings,0
17853.jpg,..\data\01_raw\seg_train\buildings\17853.jpg,buildings,0
1786.jpg,..\data\01_raw\seg_train\buildings\1786.jpg,buildings,0
17868.jpg,..\data\01_raw\seg_train\buildings\17868.jpg,buildings,0
1787.jpg,..\data\01_raw\seg_train\buildings\1787.jpg,buildings,0
17873.jpg,..\data\01_raw\seg_train\buildings\17873.jpg,buildings,0
17875.jpg,..\data\01_raw\seg_train\buildings\17875.jpg,buildings,0
17891.jpg,..\data\01_raw\seg_train\buildings\17891.jpg,buildings,0
17896.jpg,..\data\01_raw\seg_train\buildings\17896.jpg,buildings,0
17898.jpg,..\data\01_raw\seg_train\buildings\17898.jpg,buildings,0
17903.jpg,..\data\01_raw\seg_train\buildings\17903.jpg,buildings,0
17906.jpg,..\data\01_raw\seg_train\buildings\17906.jpg,buildings,0
17912.jpg,..\data\01_raw\seg_train\buildings\17912.jpg,buildings,0
17932.jpg,..\data\01_raw\seg_train\buildings\17932.jpg,buildings,0
17951.jpg,..\data\01_raw\seg_train\buildings\17951.jpg,buildings,0
17953.jpg,..\data\01_raw\seg_train\buildings\17953.jpg,buildings,0
17956.jpg,..\data\01_raw\seg_train\buildings\17956.jpg,buildings,0
17969.jpg,..\data\01_raw\seg_train\buildings\17969.jpg,buildings,0
17973.jpg,..\data\01_raw\seg_train\buildings\17973.jpg,buildings,0
17977.jpg,..\data\01_raw\seg_train\buildings\17977.jpg,buildings,0
17981.jpg,..\data\01_raw\seg_train\buildings\17981.jpg,buildings,0
17983.jpg,..\data\01_raw\seg_train\buildings\17983.jpg,buildings,0
17989.jpg,..\data\01_raw\seg_train\buildings\17989.jpg,buildings,0
18017.jpg,..\data\01_raw\seg_train\buildings\18017.jpg,buildings,0
18025.jpg,..\data\01_raw\seg_train\buildings\18025.jpg,buildings,0
18026.jpg,..\data\01_raw\seg_train\buildings\18026.jpg,buildings,0
18029.jpg,..\data\01_raw\seg_train\buildings\18029.jpg,buildings,0
18034.jpg,..\data\01_raw\seg_train\buildings\18034.jpg,buildings,0
18037.jpg,..\data\01_raw\seg_train\buildings\18037.jpg,buildings,0
18045.jpg,..\data\01_raw\seg_train\buildings\18045.jpg,buildings,0
18050.jpg,..\data\01_raw\seg_train\buildings\18050.jpg,buildings,0
18052.jpg,..\data\01_raw\seg_train\buildings\18052.jpg,buildings,0
18056.jpg,..\data\01_raw\seg_train\buildings\18056.jpg,buildings,0
18072.jpg,..\data\01_raw\seg_train\buildings\18072.jpg,buildings,0
18079.jpg,..\data\01_raw\seg_train\buildings\18079.jpg,buildings,0
18084.jpg,..\data\01_raw\seg_train\buildings\18084.jpg,buildings,0
18087.jpg,..\data\01_raw\seg_train\buildings\18087.jpg,buildings,0
18099.jpg,..\data\01_raw\seg_train\buildings\18099.jpg,buildings,0
18105.jpg,..\data\01_raw\seg_train\buildings\18105.jpg,buildings,0
18115.jpg,..\data\01_raw\seg_train\buildings\18115.jpg,buildings,0
18133.jpg,..\data\01_raw\seg_train\buildings\18133.jpg,buildings,0
18140.jpg,..\data\01_raw\seg_train\buildings\18140.jpg,buildings,0
18151.jpg,..\data\01_raw\seg_train\buildings\18151.jpg,buildings,0
18156.jpg,..\data\01_raw\seg_train\buildings\18156.jpg,buildings,0
18157.jpg,..\data\01_raw\seg_train\buildings\18157.jpg,buildings,0
18166.jpg,..\data\01_raw\seg_train\buildings\18166.jpg,buildings,0
18167.jpg,..\data\01_raw\seg_train\buildings\18167.jpg,buildings,0
18182.jpg,..\data\01_raw\seg_train\buildings\18182.jpg,buildings,0
18195.jpg,..\data\01_raw\seg_train\buildings\18195.jpg,buildings,0
18201.jpg,..\data\01_raw\seg_train\buildings\18201.jpg,buildings,0
18203.jpg,..\data\01_raw\seg_train\buildings\18203.jpg,buildings,0
18234.jpg,..\data\01_raw\seg_train\buildings\18234.jpg,buildings,0
18235.jpg,..\data\01_raw\seg_train\buildings\18235.jpg,buildings,0
18237.jpg,..\data\01_raw\seg_train\buildings\18237.jpg,buildings,0
18240.jpg,..\data\01_raw\seg_train\buildings\18240.jpg,buildings,0
18252.jpg,..\data\01_raw\seg_train\buildings\18252.jpg,buildings,0
18258.jpg,..\data\01_raw\seg_train\buildings\18258.jpg,buildings,0
18260.jpg,..\data\01_raw\seg_train\buildings\18260.jpg,buildings,0
18272.jpg,..\data\01_raw\seg_train\buildings\18272.jpg,buildings,0
18279.jpg,..\data\01_raw\seg_train\buildings\18279.jpg,buildings,0
18283.jpg,..\data\01_raw\seg_train\buildings\18283.jpg,buildings,0
18289.jpg,..\data\01_raw\seg_train\buildings\18289.jpg,buildings,0
18291.jpg,..\data\01_raw\seg_train\buildings\18291.jpg,buildings,0
18312.jpg,..\data\01_raw\seg_train\buildings\18312.jpg,buildings,0
18321.jpg,..\data\01_raw\seg_train\buildings\18321.jpg,buildings,0
18324.jpg,..\data\01_raw\seg_train\buildings\18324.jpg,buildings,0
18331.jpg,..\data\01_raw\seg_train\buildings\18331.jpg,buildings,0
18335.jpg,..\data\01_raw\seg_train\buildings\18335.jpg,buildings,0
18342.jpg,..\data\01_raw\seg_train\buildings\18342.jpg,buildings,0
18344.jpg,..\data\01_raw\seg_train\buildings\18344.jpg,buildings,0
18364.jpg,..\data\01_raw\seg_train\buildings\18364.jpg,buildings,0
18375.jpg,..\data\01_raw\seg_train\buildings\18375.jpg,buildings,0
18389.jpg,..\data\01_raw\seg_train\buildings\18389.jpg,buildings,0
18397.jpg,..\data\01_raw\seg_train\buildings\18397.jpg,buildings,0
18412.jpg,..\data\01_raw\seg_train\buildings\18412.jpg,buildings,0
18415.jpg,..\data\01_raw\seg_train\buildings\18415.jpg,buildings,0
18419.jpg,..\data\01_raw\seg_train\buildings\18419.jpg,buildings,0
18435.jpg,..\data\01_raw\seg_train\buildings\18435.jpg,buildings,0
18438.jpg,..\data\01_raw\seg_train\buildings\18438.jpg,buildings,0
18446.jpg,..\data\01_raw\seg_train\buildings\18446.jpg,buildings,0
18449.jpg,..\data\01_raw\seg_train\buildings\18449.jpg,buildings,0
18456.jpg,..\data\01_raw\seg_train\buildings\18456.jpg,buildings,0
1846.jpg,..\data\01_raw\seg_train\buildings\1846.jpg,buildings,0
18467.jpg,..\data\01_raw\seg_train\buildings\18467.jpg,buildings,0
18496.jpg,..\data\01_raw\seg_train\buildings\18496.jpg,buildings,0
1850.jpg,..\data\01_raw\seg_train\buildings\1850.jpg,buildings,0
18538.jpg,..\data\01_raw\seg_train\buildings\18538.jpg,buildings,0
18542.jpg,..\data\01_raw\seg_train\buildings\18542.jpg,buildings,0
18546.jpg,..\data\01_raw\seg_train\buildings\18546.jpg,buildings,0
18548.jpg,..\data\01_raw\seg_train\buildings\18548.jpg,buildings,0
18550.jpg,..\data\01_raw\seg_train\buildings\18550.jpg,buildings,0
18560.jpg,..\data\01_raw\seg_train\buildings\18560.jpg,buildings,0
18564.jpg,..\data\01_raw\seg_train\buildings\18564.jpg,buildings,0
18565.jpg,..\data\01_raw\seg_train\buildings\18565.jpg,buildings,0
18580.jpg,..\data\01_raw\seg_train\buildings\18580.jpg,buildings,0
1859.jpg,..\data\01_raw\seg_train\buildings\1859.jpg,buildings,0
18592.jpg,..\data\01_raw\seg_train\buildings\18592.jpg,buildings,0
18593.jpg,..\data\01_raw\seg_train\buildings\18593.jpg,buildings,0
18602.jpg,..\data\01_raw\seg_train\buildings\18602.jpg,buildings,0
18639.jpg,..\data\01_raw\seg_train\buildings\18639.jpg,buildings,0
18655.jpg,..\data\01_raw\seg_train\buildings\18655.jpg,buildings,0
18668.jpg,..\data\01_raw\seg_train\buildings\18668.jpg,buildings,0
1867.jpg,..\data\01_raw\seg_train\buildings\1867.jpg,buildings,0
18672.jpg,..\data\01_raw\seg_train\buildings\18672.jpg,buildings,0
18676.jpg,..\data\01_raw\seg_train\buildings\18676.jpg,buildings,0
18694.jpg,..\data\01_raw\seg_train\buildings\18694.jpg,buildings,0
1872.jpg,..\data\01_raw\seg_train\buildings\1872.jpg,buildings,0
18720.jpg,..\data\01_raw\seg_train\buildings\18720.jpg,buildings,0
18725.jpg,..\data\01_raw\seg_train\buildings\18725.jpg,buildings,0
18743.jpg,..\data\01_raw\seg_train\buildings\18743.jpg,buildings,0
18752.jpg,..\data\01_raw\seg_train\buildings\18752.jpg,buildings,0
18755.jpg,..\data\01_raw\seg_train\buildings\18755.jpg,buildings,0
18756.jpg,..\data\01_raw\seg_train\buildings\18756.jpg,buildings,0
18758.jpg,..\data\01_raw\seg_train\buildings\18758.jpg,buildings,0
18767.jpg,..\data\01_raw\seg_train\buildings\18767.jpg,buildings,0
18769.jpg,..\data\01_raw\seg_train\buildings\18769.jpg,buildings,0
1877.jpg,..\data\01_raw\seg_train\buildings\1877.jpg,buildings,0
18771.jpg,..\data\01_raw\seg_train\buildings\18771.jpg,buildings,0
18772.jpg,..\data\01_raw\seg_train\buildings\18772.jpg,buildings,0
18777.jpg,..\data\01_raw\seg_train\buildings\18777.jpg,buildings,0
1879.jpg,..\data\01_raw\seg_train\buildings\1879.jpg,buildings,0
18791.jpg,..\data\01_raw\seg_train\buildings\18791.jpg,buildings,0
18793.jpg,..\data\01_raw\seg_train\buildings\18793.jpg,buildings,0
18794.jpg,..\data\01_raw\seg_train\buildings\18794.jpg,buildings,0
18797.jpg,..\data\01_raw\seg_train\buildings\18797.jpg,buildings,0
188.jpg,..\data\01_raw\seg_train\buildings\188.jpg,buildings,0
18814.jpg,..\data\01_raw\seg_train\buildings\18814.jpg,buildings,0
18815.jpg,..\data\01_raw\seg_train\buildings\18815.jpg,buildings,0
18824.jpg,..\data\01_raw\seg_train\buildings\18824.jpg,buildings,0
18846.jpg,..\data\01_raw\seg_train\buildings\18846.jpg,buildings,0
18854.jpg,..\data\01_raw\seg_train\buildings\18854.jpg,buildings,0
18875.jpg,..\data\01_raw\seg_train\buildings\18875.jpg,buildings,0
18881.jpg,..\data\01_raw\seg_train\buildings\18881.jpg,buildings,0
18883.jpg,..\data\01_raw\seg_train\buildings\18883.jpg,buildings,0
18885.jpg,..\data\01_raw\seg_train\buildings\18885.jpg,buildings,0
18887.jpg,..\data\01_raw\seg_train\buildings\18887.jpg,buildings,0
18893.jpg,..\data\01_raw\seg_train\buildings\18893.jpg,buildings,0
18902.jpg,..\data\01_raw\seg_train\buildings\18902.jpg,buildings,0
1891.jpg,..\data\01_raw\seg_train\buildings\1891.jpg,buildings,0
18917.jpg,..\data\01_raw\seg_train\buildings\18917.jpg,buildings,0
18919.jpg,..\data\01_raw\seg_train\buildings\18919.jpg,buildings,0
18922.jpg,..\data\01_raw\seg_train\buildings\18922.jpg,buildings,0
18934.jpg,..\data\01_raw\seg_train\buildings\18934.jpg,buildings,0
18938.jpg,..\data\01_raw\seg_train\buildings\18938.jpg,buildings,0
18951.jpg,..\data\01_raw\seg_train\buildings\18951.jpg,buildings,0
18959.jpg,..\data\01_raw\seg_train\buildings\18959.jpg,buildings,0
18962.jpg,..\data\01_raw\seg_train\buildings\18962.jpg,buildings,0
18971.jpg,..\data\01_raw\seg_train\buildings\18971.jpg,buildings,0
18991.jpg,..\data\01_raw\seg_train\buildings\18991.jpg,buildings,0
18992.jpg,..\data\01_raw\seg_train\buildings\18992.jpg,buildings,0
18993.jpg,..\data\01_raw\seg_train\buildings\18993.jpg,buildings,0
1900.jpg,..\data\01_raw\seg_train\buildings\1900.jpg,buildings,0
19003.jpg,..\data\01_raw\seg_train\buildings\19003.jpg,buildings,0
1901.jpg,..\data\01_raw\seg_train\buildings\1901.jpg,buildings,0
19016.jpg,..\data\01_raw\seg_train\buildings\19016.jpg,buildings,0
19023.jpg,..\data\01_raw\seg_train\buildings\19023.jpg,buildings,0
19032.jpg,..\data\01_raw\seg_train\buildings\19032.jpg,buildings,0
19036.jpg,..\data\01_raw\seg_train\buildings\19036.jpg,buildings,0
19056.jpg,..\data\01_raw\seg_train\buildings\19056.jpg,buildings,0
19057.jpg,..\data\01_raw\seg_train\buildings\19057.jpg,buildings,0
19077.jpg,..\data\01_raw\seg_train\buildings\19077.jpg,buildings,0
19078.jpg,..\data\01_raw\seg_train\buildings\19078.jpg,buildings,0
19080.jpg,..\data\01_raw\seg_train\buildings\19080.jpg,buildings,0
19089.jpg,..\data\01_raw\seg_train\buildings\19089.jpg,buildings,0
191.jpg,..\data\01_raw\seg_train\buildings\191.jpg,buildings,0
19101.jpg,..\data\01_raw\seg_train\buildings\19101.jpg,buildings,0
19104.jpg,..\data\01_raw\seg_train\buildings\19104.jpg,buildings,0
19108.jpg,..\data\01_raw\seg_train\buildings\19108.jpg,buildings,0
19125.jpg,..\data\01_raw\seg_train\buildings\19125.jpg,buildings,0
19126.jpg,..\data\01_raw\seg_train\buildings\19126.jpg,buildings,0
19127.jpg,..\data\01_raw\seg_train\buildings\19127.jpg,buildings,0
19134.jpg,..\data\01_raw\seg_train\buildings\19134.jpg,buildings,0
